nest.id,date,time,adult,stage,num.host.egg,num.bhco.egg,new.parasitism,bhco.swab,host.swab,predated,num.host.hatch,num.bhco.hatch,notes
j16,613.0,1899-12-31T11:09:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j16,615.0,1899-12-31T09:57:00Z,yes,hatched,4,0,no,no,no,no,1,0,"no post swab taken, bird hatched after only 9 days."
j16,616.0,1899-12-31T09:40:00Z,yes,hatched,2,0,no,no,no,no,3,0,"3 hatch, 2 eggs"
j16,617.0,1899-12-31T10:07:00Z,yes,hatched,0,0,no,no,no,no,5,0,all hatch
j17,530.0,1899-12-31T10:12:00Z,no,Incubating,5,0,no,no,yes,no,0,0,NA
j17,601.0,1899-12-31T11:27:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j17,603.0,1899-12-31T10:00:00Z,yes,Incubating,5,0,no,no,no,no,0,0,"nest low to water, almost in"
j17,604.0,1899-12-31T12:03:00Z,no,Incubating,5,0,no,no,no,no,0,0,possible Grackle nest
j17,605.0,1899-12-31T09:58:00Z,yes,Incubating,5,0,no,no,no,no,0,0,"likely a grackle. Adult RWBL seen liekly for next nest, grackle also seen"
j17,606.0,1899-12-31T10:08:00Z,no,Incubating,5,0,no,no,no,no,0,0,"check tomorrow, still possible grackle"
j17,607.0,1899-12-31T09:11:00Z,no,Incubating,5,0,no,no,no,no,0,0,"grackle in area, check once more tomorrow"
j17,608.0,1899-12-31T09:23:00Z,yes,Do Not Monitor (note),5,0,no,no,no,no,0,0,confirmed grackle nest
j18,530.0,1899-12-31T11:21:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j18,601.0,1899-12-31T16:52:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j18,603.0,1899-12-31T10:54:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
j18,604.0,1899-12-31T12:46:00Z,yes,Laying/Incubation,1,0,no,no,no,no,0,0,NA
j18,605.0,1899-12-31T10:41:00Z,no,Incubating,1,0,no,no,no,no,0,0,NA
j18,606.0,1899-12-31T10:47:00Z,no,Do Not Monitor (note),1,0,no,no,no,yes,0,0,"nest destroyed, broekn half egg shell in nest"
j18,607.0,1899-12-31T09:56:00Z,no,Do Not Monitor (note),0,0,no,no,no,no,0,0,broken egg removed
j18,608.0,1899-12-31T09:52:00Z,no,Do Not Monitor (note),0,0,no,no,no,no,0,0,no change in nest state for multiple days and no adults seen near the nest since monitoring has begun (4 days)
j19,530.0,1899-12-31T11:27:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j19,601.0,1899-12-31T17:00:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,maybe a YHBL nest
j19,603.0,1899-12-31T11:15:00Z,no,Do Not Monitor (note),NA,NA,n/a,n/a,n/a,n/a,NA,NA,confirmed YHBL nest
j2,522.0,NA,n/a,Laying/Incubation,2,0,no,no,no,no,0,0,NA
j2,523.0,1899-12-31T09:45:00Z,yes,Laying/Incubation,3,0,no,no,no,no,0,0,NA
j2,524.0,1899-12-31T11:13:00Z,yes,Laying/Incubation,3,0,no,no,no,no,0,0,NA
j2,525.0,1899-12-31T09:23:00Z,yes,Laying/Incubation,4,0,no,no,no,no,0,0,NA
j2,526.0,1899-12-31T13:40:00Z,yes,Laying/Incubation,4,0,no,no,no,no,0,0,NA
j2,527.0,1899-12-31T10:27:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j2,528.0,1899-12-31T08:20:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j2,529.0,1899-12-31T08:35:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j2,601.0,1899-12-31T08:53:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j2,602.0,1899-12-31T10:25:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j2,603.0,1899-12-31T08:49:00Z,yes,Incubating,4,0,no,no,no,no,0,0,1 was in process of hatching
j2,604.0,1899-12-31T10:50:00Z,yes,Do Not Monitor (note),0,0,no,no,no,yes,0,0,"nest destroyed, no eggs"
j20,530.0,1899-12-31T12:04:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j20,601.0,1899-12-31T17:34:00Z,yes,Laying,2,0,no,no,yes,no,0,0,NA
j20,603.0,1899-12-31T11:36:00Z,no,Laying/Incubation,4,0,no,no,no,no,0,0,NA
j20,604.0,1899-12-31T13:10:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j20,605.0,1899-12-31T10:19:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j20,606.0,1899-12-31T11:05:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j20,607.0,1899-12-31T10:15:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j20,608.0,1899-12-31T10:12:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j20,609.0,1899-12-31T10:30:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j20,610.0,1899-12-31T10:38:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j20,611.0,1899-12-31T10:07:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j20,612.0,1899-12-31T15:00:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j20,613.0,1899-12-31T12:50:00Z,yes,incubating,4,0,no,no,yes,no,0,0,Post Swab (day 11)
j20,615.0,1899-12-31T10:40:00Z,yes,hatched,0,0,no,no,no,no,4,0,All hatch
j21,601.0,1899-12-31T11:42:00Z,yes,Laying/Incubation,2,0,no,no,yes,no,0,0,NA
j21,603.0,1899-12-31T09:49:00Z,yes,Laying/Incubation,3,0,no,no,no,no,0,0,NA
j21,604.0,1899-12-31T11:58:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
j21,605.0,1899-12-31T09:54:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
j21,606.0,1899-12-31T10:03:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
j21,607.0,1899-12-31T09:08:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
j21,608.0,1899-12-31T09:20:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
j21,609.0,1899-12-31T09:40:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
j21,610.0,1899-12-31T09:37:00Z,yes,Incubating,3,0,no,no,no,no,0,0,NA
j21,611.0,1899-12-31T09:21:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
j21,612.0,1899-12-31T14:17:00Z,yes,incubating,3,0,no,no,no,no,0,0,NA
j21,613.0,1899-12-31T11:06:00Z,yes,hatched,1,0,no,no,no,no,2,0,swab missed potentially
j21,615.0,1899-12-31T09:54:00Z,yes,hatched,0,0,no,no,no,no,3,0,All hatch
j22,601.0,1899-12-31T18:06:00Z,yes,Laying/Incubation,3,0,no,no,yes,no,0,0,1 egg partially out of nest
j22,603.0,1899-12-31T11:41:00Z,yes,Laying/Incubation,2,0,no,no,no,no,0,0,egg no longer on nest edge
j22,604.0,1899-12-31T13:15:00Z,yes,Incubating,2,0,no,no,no,no,0,0,NA
j22,605.0,1899-12-31T11:15:00Z,yes,Incubating,2,0,no,no,no,no,0,0,NA
j22,606.0,1899-12-31T11:13:00Z,yes,Incubating,2,0,no,no,no,no,0,0,NA
j22,607.0,1899-12-31T10:20:00Z,yes,Incubating,2,0,no,no,no,no,0,0,NA
j22,608.0,1899-12-31T10:17:00Z,yes,Incubating,2,0,no,no,no,no,0,0,NA
j22,609.0,1899-12-31T10:35:00Z,yes,Incubating,2,0,no,no,yes,no,0,0,swab today
j22,610.0,1899-12-31T10:41:00Z,yes,Incubating,2,0,no,no,no,no,0,0,NA
j22,611.0,1899-12-31T10:12:00Z,no,hatched,1,0,no,no,no,no,1,0,"1 hatch, 1 egg"
j22,612.0,1899-12-31T15:02:00Z,yes,hatched,0,0,no,no,no,no,2,0,all hatched
j23,603.0,1899-12-31T11:04:00Z,yes,Laying,2,0,no,no,yes,no,0,0,NA
j23,604.0,1899-12-31T12:48:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j23,605.0,1899-12-31T10:43:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j23,606.0,1899-12-31T10:50:00Z,yes,Laying,5,0,no,no,no,no,0,0,NA
j23,607.0,1899-12-31T09:58:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j23,608.0,1899-12-31T10:00:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j23,609.0,1899-12-31T10:12:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j23,610.0,1899-12-31T10:18:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j23,611.0,1899-12-31T09:58:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j23,612.0,1899-12-31T16:45:00Z,no,incubating,1,0,no,no,no,yes,0,0,"4 eggs missing, nest damage"
j23,613.0,1899-12-31T11:30:00Z,no,incubating,1,0,no,no,no,no,0,0,NA
j23,615.0,1899-12-31T10:25:00Z,no,Do Not Monitor (note),0,0,no,no,no,yes,0,0,"nest destroyed, no eggs"
j24,603.0,1899-12-31T13:29:00Z,yes,Building,0,0,no,no,no,no,0,0,female with nesting material
j24,604.0,1899-12-31T15:21:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j24,605.0,1899-12-31T15:00:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
j24,606.0,1899-12-31T15:48:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
j24,607.0,1899-12-31T11:57:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j24,608.0,1899-12-31T10:59:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j24,609.0,1899-12-31T14:39:00Z,yes,Laying,5,0,no,no,no,no,0,0,NA
j24,610.0,1899-12-31T15:13:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j24,611.0,1899-12-31T10:50:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j24,612.0,1899-12-31T15:48:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j24,613.0,1899-12-31T13:30:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j24,615.0,1899-12-31T11:33:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j24,616.0,1899-12-31T11:25:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j24,617.0,1899-12-31T11:27:00Z,yes,incubating,5,0,no,no,yes,no,0,0,NA
j24,618.0,1899-12-31T10:50:00Z,yes,incubating,5,0,no,no,yes,no,0,0,post swab taken
j24,619.0,1899-12-31T10:53:00Z,yes,hatched,2,0,no,no,no,no,3,0,"3 hatch, 2 eggs"
j24,620.0,1899-12-31T11:13:00Z,yes,hatched,0,0,no,no,no,no,5,0,all hatch
j25,603.0,1899-12-31T13:36:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
j25,604.0,1899-12-31T15:37:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j25,605.0,1899-12-31T15:15:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j25,606.0,1899-12-31T14:43:00Z,yes,Laying,1,0,no,no,no,no,0,0,NA
j25,607.0,1899-12-31T11:08:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
j25,608.0,1899-12-31T11:11:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j25,609.0,1899-12-31T14:33:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j25,610.0,1899-12-31T16:10:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j25,611.0,1899-12-31T11:01:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j25,612.0,1899-12-31T15:56:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j25,613.0,1899-12-31T13:50:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j25,615.0,1899-12-31T11:41:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j25,616.0,1899-12-31T11:21:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j25,617.0,1899-12-31T11:24:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j25,618.0,1899-12-31T10:53:00Z,yes,incubating,4,0,no,no,yes,no,0,0,post swab taken
j25,619.0,1899-12-31T10:50:00Z,no,hatched,2,0,no,no,no,no,2,0,"2 hatch, 2 eggs"
j25,620.0,1899-12-31T10:16:00Z,yes,hatched,1,0,no,no,no,no,3,0,"3 hatch, 1 egg"
j25,621.0,1899-12-31T10:08:00Z,yes,hatched,0,0,no,no,no,no,4,0,all hatch(4)
j26,603.0,1899-12-31T13:43:00Z,yes,Building,0,0,no,no,no,no,0,0,NA
j26,604.0,1899-12-31T15:29:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j26,605.0,1899-12-31T15:10:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j26,606.0,1899-12-31T14:38:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j26,607.0,1899-12-31T10:59:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j26,608.0,1899-12-31T11:06:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j26,609.0,1899-12-31T14:21:00Z,no,ready to Lay,0,0,no,no,no,no,0,0,"no change in nest, male only"
j26,610.0,1899-12-31T16:06:00Z,no,Do Not Monitor (note),0,0,no,no,no,no,0,0,"likely deserted No change in days, inside dry and filing with debris."
j27,604.0,1899-12-31T13:22:00Z,yes,Laying,4,0,no,no,yes,no,0,0,found but marked old 05/30
j27,605.0,1899-12-31T11:18:00Z,yes,Laying,5,0,no,no,no,no,0,0,NA
j27,606.0,1899-12-31T11:15:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j27,607.0,1899-12-31T10:22:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j27,608.0,1899-12-31T10:19:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j27,609.0,1899-12-31T10:39:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j27,610.0,1899-12-31T10:45:00Z,yes,Incubating,5,0,no,no,no,no,0,0,NA
j27,611.0,1899-12-31T10:13:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j27,612.0,1899-12-31T15:05:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j27,613.0,1899-12-31T12:58:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j27,615.0,1899-12-31T10:45:00Z,yes,hatched,2,0,no,no,no,no,3,0,"3 hatched, 2 eggs. Swab day 10 missed on rain day, no access."
j27,616.0,1899-12-31T10:15:00Z,yes,hatched,1,0,no,no,no,no,4,0,NA
j27,617.0,1899-12-31T10:30:00Z,yes,hatched,0,0,no,no,no,no,5,0,all hatch
j28,604.0,1899-12-31T14:47:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j28,605.0,1899-12-31T14:49:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j28,606.0,1899-12-31T15:11:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j28,607.0,1899-12-31T11:26:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j28,608.0,1899-12-31T10:49:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
j28,609.0,1899-12-31T14:54:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
j28,610.0,1899-12-31T15:53:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j28,611.0,1899-12-31T10:43:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j28,612.0,1899-12-31T15:37:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j28,613.0,1899-12-31T13:21:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j28,615.0,1899-12-31T11:22:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j28,616.0,1899-12-31T10:43:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j28,617.0,1899-12-31T11:02:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j28,618.0,1899-12-31T10:24:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j28,619.0,1899-12-31T11:05:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j28,620.0,1899-12-31T10:34:00Z,yes,incubating,4,0,no,no,yes,no,0,0,post swab
j28,621.0,1899-12-31T10:26:00Z,yes,hatched,2,0,no,no,no,no,2,0,"2 hatch, 1 egg"
j28,622.0,1899-12-31T10:57:00Z,yes,hatched,1,0,no,no,no,no,3,0,"3 hatch, 1 egg"
j28,623.0,1899-12-31T09:54:00Z,yes,hatched,0,0,no,no,no,no,4,0,all hatch (4)
j29,604.0,1899-12-31T14:52:00Z,yes,Laying/Incubation,2,0,no,no,yes,no,0,0,road to Kevin's
j29,605.0,1899-12-31T14:47:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j29,606.0,1899-12-31T15:03:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j29,607.0,1899-12-31T11:23:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j29,608.0,1899-12-31T10:42:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j29,609.0,1899-12-31T14:51:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j29,610.0,1899-12-31T15:51:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j29,611.0,1899-12-31T10:41:00Z,no,Do Not Monitor (note),0,0,no,no,no,yes,0,0,"nest moved/tilted, yolk in nest, no eggs"
j3,522.0,NA,n/a,Laying/Incubation,2,0,no,no,no,no,0,0,NA
j3,523.0,1899-12-31T08:35:00Z,yes,Laying/Incubation,3,0,no,no,no,no,0,0,NA
j3,524.0,1899-12-31T11:57:00Z,no,Laying,4,0,no,no,no,no,0,0,NA
j3,525.0,1899-12-31T09:04:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j3,526.0,1899-12-31T10:12:00Z,no,Laying/Incubation,4,0,no,no,no,no,0,0,NA
j3,527.0,1899-12-31T09:06:00Z,yes,Laying/Incubation,4,0,no,no,no,no,0,0,NA
j3,528.0,1899-12-31T08:06:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j3,529.0,1899-12-31T08:31:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j3,530.0,1899-12-31T09:17:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j3,601.0,1899-12-31T09:19:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j3,602.0,1899-12-31T10:50:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j3,603.0,1899-12-31T09:31:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j3,604.0,1899-12-31T12:27:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j3,605.0,1899-12-31T11:19:00Z,yes,Hatched,1,0,no,no,no,no,3,0,NA
j3,606.0,1899-12-31T17:12:00Z,yes,Do Not Monitor (note),0,0,no,no,no,no,4,0,all eggs have hatched
j30,604.0,1899-12-31T15:07:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,maybe old?
j30,605.0,1899-12-31T14:56:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j30,606.0,1899-12-31T15:44:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j30,607.0,1899-12-31T11:53:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j30,608.0,1899-12-31T10:55:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
j30,609.0,1899-12-31T15:23:00Z,no,Laying,2,0,no,no,no,no,0,0,NA
j30,610.0,1899-12-31T16:22:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j30,611.0,1899-12-31T10:49:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j30,612.0,1899-12-31T15:45:00Z,no,Laying,5,0,no,no,no,no,0,0,NA
j30,613.0,1899-12-31T13:26:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j30,615.0,1899-12-31T11:29:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j30,616.0,1899-12-31T11:30:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j30,617.0,1899-12-31T11:32:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j30,618.0,1899-12-31T11:03:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j30,619.0,1899-12-31T10:45:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j30,620.0,1899-12-31T11:46:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j30,621.0,1899-12-31T11:19:00Z,yes,hatched,2,0,no,no,no,no,3,0,"3 hatch, 2 eggs"
j30,622.0,1899-12-31T11:08:00Z,yes,hatched,2,0,no,no,no,no,3,0,"3 hatch, 2 egg"
j30,623.0,1899-12-31T10:45:00Z,yes,hatched,1,0,no,no,no,no,4,0,"4 hatch, 1 egg"
j30,624.0,1899-12-31T11:36:00Z,yes,hatched,0,0,no,no,no,no,5,0,all hatch (5)
j31,604.0,1899-12-31T15:33:00Z,no,Building,0,0,no,no,no,no,0,0,NA
j31,605.0,1899-12-31T16:10:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j31,606.0,1899-12-31T14:40:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j31,607.0,1899-12-31T11:00:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
j31,608.0,1899-12-31T11:08:00Z,no,Laying,2,0,no,no,no,no,0,0,NA
j31,609.0,1899-12-31T14:24:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j31,610.0,1899-12-31T16:05:00Z,no,Laying,4,0,no,no,no,no,0,0,NA
j31,611.0,1899-12-31T10:57:00Z,yes,Laying,5,0,no,no,no,no,0,0,NA
j31,612.0,1899-12-31T15:54:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j31,613.0,1899-12-31T13:49:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j31,615.0,1899-12-31T11:37:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j31,616.0,1899-12-31T11:17:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j31,617.0,1899-12-31T11:21:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j31,618.0,1899-12-31T10:49:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j31,619.0,1899-12-31T10:56:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j31,620.0,1899-12-31T10:20:00Z,yes,hatched,2,0,no,no,no,no,3,0,"no swab taken, birds already hatched - possibly due to extreme heat. 3 hatch, 2 egg"
j31,621.0,1899-12-31T10:15:00Z,yes,hatched,1,0,no,no,no,no,4,0,"4 hatch, 1 egg"
j31,622.0,1899-12-31T10:05:00Z,yes,hatched,1,0,no,no,no,no,4,0,NA
j31,623.0,1899-12-31T10:51:00Z,yes,hatched,0,0,no,no,no,no,5,0,all hatch (5)
j32,604.0,1899-12-31T15:47:00Z,yes,Laying/Incubation,2,0,no,no,yes,no,0,0,NA
j32,605.0,1899-12-31T15:22:00Z,yes,Laying/Incubation,2,0,no,no,no,no,0,0,NA
j32,606.0,1899-12-31T14:52:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j32,607.0,1899-12-31T11:13:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j32,608.0,1899-12-31T11:15:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j32,609.0,1899-12-31T14:43:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
j32,610.0,1899-12-31T16:17:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j32,611.0,1899-12-31T11:15:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j32,612.0,1899-12-31T16:05:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j32,613.0,1899-12-31T13:53:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j32,615.0,1899-12-31T12:02:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j32,616.0,1899-12-31T11:09:00Z,yes,incubating,4,0,no,no,yes,no,0,0,swab taken (day 10)
j32,617.0,1899-12-31T11:13:00Z,yes,hatched,2,0,no,no,no,no,2,0,"2 hatch, 2 egg"
j32,618.0,1899-12-31T10:43:00Z,yes,hatched,1,0,no,no,no,no,4,0,hatch
j32,619.0,1899-12-31T12:30:00Z,yes,hatched,0,0,no,no,no,no,4,0,all hatch (4)
j33,604.0,1899-12-31T16:00:00Z,no,Building,0,0,no,no,no,no,0,0,NA
j33,605.0,1899-12-31T15:25:00Z,yes,Ready to Lay,0,0,no,no,no,no,0,0,NA
j33,606.0,1899-12-31T14:55:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j33,607.0,1899-12-31T11:15:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
j33,608.0,1899-12-31T11:16:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
j33,609.0,1899-12-31T14:46:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j33,610.0,1899-12-31T16:19:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j33,611.0,1899-12-31T11:17:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j33,612.0,1899-12-31T16:02:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j33,613.0,1899-12-31T13:57:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j33,615.0,1899-12-31T12:04:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j33,616.0,1899-12-31T11:07:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
j33,617.0,1899-12-31T11:11:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j33,618.0,1899-12-31T10:41:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j33,619.0,1899-12-31T12:20:00Z,yes,incubating,4,0,no,no,yes,no,0,0,NA
j33,620.0,1899-12-31T10:23:00Z,yes,hatched,3,0,no,no,no,no,1,0,"1 hatch, 3 egg"
j33,621.0,1899-12-31T10:17:00Z,yes,hatched,0,0,no,no,no,no,4,0,all hatch (4)
j33,622.0,1899-12-31T11:07:00Z,yes,hatched,0,0,no,no,no,no,4,0,all hatch (4)
j34,604.0,1899-12-31T16:02:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j34,605.0,1899-12-31T15:27:00Z,no,Ready to Lay,0,0,no,no,no,no,0,0,NA
j34,606.0,1899-12-31T14:56:00Z,yes,Laying,1,0,no,no,yes,no,0,0,NA
j34,607.0,1899-12-31T12:11:00Z,yes,Laying,2,0,no,no,no,no,0,0,NA
j34,608.0,1899-12-31T11:18:00Z,yes,Laying,3,0,no,no,no,no,0,0,NA
j34,609.0,1899-12-31T14:48:00Z,yes,Laying,4,0,no,no,no,no,0,0,NA
j34,610.0,1899-12-31T16:19:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
j34,611.0,1899-12-31T11:21:00Z,yes,Laying,5,0,no,no,no,no,0,0,NA
j34,612.0,1899-12-31T15:59:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j34,613.0,1899-12-31T14:00:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j34,615.0,1899-12-31T12:06:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j34,616.0,1899-12-31T11:06:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j34,617.0,1899-12-31T11:09:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
j34,618.0,1899-12-31T10:39:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j34,619.0,1899-12-31T12:20:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
j34,620.0,1899-12-31T10:25:00Z,yes,hatched,2,0,no,no,no,no,3,0,"no swab taken, birds already hatched - possibly due to extreme heat. 3 hatch, 2 egg"
